"GISJOIN","YEAR","REGIONA","DIVISIONA","STATE","STATEA","COUNTY","COUNTYA","COUSUBA","PLACEA","TRACTA","BLKGRPA","CONCITA","AIANHHA","RES_ONLYA","TRUSTA","AITSCEA","ANRCA","CBSAA","CSAA","METDIVA","NECTAA","CNECTAA","NECTADIVA","UAA","CDCURRA","SLDUA","SLDLA","SUBMCDA","SDELMA","SDSECA","SDUNIA","PUMA5A","BTTRA","BTBGA","NAME_E","JOIE001","NAME_M","JOIM001"
"G5400990","2006-2010",NA,NA,"West Virginia",54,"Wayne",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wayne County, West Virginia",35079,"Wayne County, West Virginia",2000
"G5401010","2006-2010",NA,NA,"West Virginia",54,"Webster",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Webster County, West Virginia",28025,"Webster County, West Virginia",4227
"G5401030","2006-2010",NA,NA,"West Virginia",54,"Wetzel",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wetzel County, West Virginia",36636,"Wetzel County, West Virginia",2803
"G5401050","2006-2010",NA,NA,"West Virginia",54,"Wirt",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wirt County, West Virginia",36705,"Wirt County, West Virginia",10909
"G5401070","2006-2010",NA,NA,"West Virginia",54,"Wood",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wood County, West Virginia",42146,"Wood County, West Virginia",1781
"G5401090","2006-2010",NA,NA,"West Virginia",54,"Wyoming",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wyoming County, West Virginia",36343,"Wyoming County, West Virginia",2859
"G5500010","2006-2010",NA,NA,"Wisconsin",55,"Adams",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adams County, Wisconsin",39885,"Adams County, Wisconsin",1267
"G5500030","2006-2010",NA,NA,"Wisconsin",55,"Ashland",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ashland County, Wisconsin",38111,"Ashland County, Wisconsin",1610
"G5500050","2006-2010",NA,NA,"Wisconsin",55,"Barron",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barron County, Wisconsin",42601,"Barron County, Wisconsin",1405
"G5500070","2006-2010",NA,NA,"Wisconsin",55,"Bayfield",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bayfield County, Wisconsin",43176,"Bayfield County, Wisconsin",1879
"G5500090","2006-2010",NA,NA,"Wisconsin",55,"Brown",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brown County, Wisconsin",52553,"Brown County, Wisconsin",900
"G5500110","2006-2010",NA,NA,"Wisconsin",55,"Buffalo",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buffalo County, Wisconsin",45302,"Buffalo County, Wisconsin",1547
"G5500130","2006-2010",NA,NA,"Wisconsin",55,"Burnett",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burnett County, Wisconsin",39626,"Burnett County, Wisconsin",1298
"G5500150","2006-2010",NA,NA,"Wisconsin",55,"Calumet",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calumet County, Wisconsin",61685,"Calumet County, Wisconsin",1553
"G5500170","2006-2010",NA,NA,"Wisconsin",55,"Chippewa",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chippewa County, Wisconsin",48672,"Chippewa County, Wisconsin",1612
"G5500190","2006-2010",NA,NA,"Wisconsin",55,"Clark",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark County, Wisconsin",42777,"Clark County, Wisconsin",1044
"G5500210","2006-2010",NA,NA,"Wisconsin",55,"Columbia",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Columbia County, Wisconsin",55910,"Columbia County, Wisconsin",1483
"G5500230","2006-2010",NA,NA,"Wisconsin",55,"Crawford",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crawford County, Wisconsin",39486,"Crawford County, Wisconsin",1837
"G5500250","2006-2010",NA,NA,"Wisconsin",55,"Dane",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dane County, Wisconsin",60519,"Dane County, Wisconsin",756
"G5500270","2006-2010",NA,NA,"Wisconsin",55,"Dodge",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dodge County, Wisconsin",52571,"Dodge County, Wisconsin",1188
"G5500290","2006-2010",NA,NA,"Wisconsin",55,"Door",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Door County, Wisconsin",47775,"Door County, Wisconsin",2291
"G5500310","2006-2010",NA,NA,"Wisconsin",55,"Douglas",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Douglas County, Wisconsin",43127,"Douglas County, Wisconsin",1616
"G5500330","2006-2010",NA,NA,"Wisconsin",55,"Dunn",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dunn County, Wisconsin",48376,"Dunn County, Wisconsin",1845
"G5500350","2006-2010",NA,NA,"Wisconsin",55,"Eau Claire",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eau Claire County, Wisconsin",45846,"Eau Claire County, Wisconsin",1400
"G5500370","2006-2010",NA,NA,"Wisconsin",55,"Florence",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Florence County, Wisconsin",40180,"Florence County, Wisconsin",2802
"G5500390","2006-2010",NA,NA,"Wisconsin",55,"Fond du Lac",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fond du Lac County, Wisconsin",51549,"Fond du Lac County, Wisconsin",981
"G5500410","2006-2010",NA,NA,"Wisconsin",55,"Forest",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest County, Wisconsin",37627,"Forest County, Wisconsin",1594
"G5500430","2006-2010",NA,NA,"Wisconsin",55,"Grant",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant County, Wisconsin",43889,"Grant County, Wisconsin",1054
"G5500450","2006-2010",NA,NA,"Wisconsin",55,"Green",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green County, Wisconsin",53088,"Green County, Wisconsin",1710
"G5500470","2006-2010",NA,NA,"Wisconsin",55,"Green Lake",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green Lake County, Wisconsin",47624,"Green Lake County, Wisconsin",1972
"G5500490","2006-2010",NA,NA,"Wisconsin",55,"Iowa",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iowa County, Wisconsin",54737,"Iowa County, Wisconsin",1783
"G5500510","2006-2010",NA,NA,"Wisconsin",55,"Iron",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron County, Wisconsin",35618,"Iron County, Wisconsin",2608
"G5500530","2006-2010",NA,NA,"Wisconsin",55,"Jackson",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson County, Wisconsin",43191,"Jackson County, Wisconsin",2957
"G5500550","2006-2010",NA,NA,"Wisconsin",55,"Jefferson",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jefferson County, Wisconsin",54769,"Jefferson County, Wisconsin",1175
"G5500570","2006-2010",NA,NA,"Wisconsin",55,"Juneau",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juneau County, Wisconsin",45664,"Juneau County, Wisconsin",1384
"G5500590","2006-2010",NA,NA,"Wisconsin",55,"Kenosha",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kenosha County, Wisconsin",54430,"Kenosha County, Wisconsin",1321
"G5500610","2006-2010",NA,NA,"Wisconsin",55,"Kewaunee",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kewaunee County, Wisconsin",54152,"Kewaunee County, Wisconsin",2726
"G5500630","2006-2010",NA,NA,"Wisconsin",55,"La Crosse",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"La Crosse County, Wisconsin",49328,"La Crosse County, Wisconsin",1288
"G5500650","2006-2010",NA,NA,"Wisconsin",55,"Lafayette",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lafayette County, Wisconsin",48114,"Lafayette County, Wisconsin",1792
"G5500670","2006-2010",NA,NA,"Wisconsin",55,"Langlade",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Langlade County, Wisconsin",41034,"Langlade County, Wisconsin",1318
"G5500690","2006-2010",NA,NA,"Wisconsin",55,"Lincoln",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lincoln County, Wisconsin",46625,"Lincoln County, Wisconsin",2469
"G5500710","2006-2010",NA,NA,"Wisconsin",55,"Manitowoc",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manitowoc County, Wisconsin",49354,"Manitowoc County, Wisconsin",1115
"G5500730","2006-2010",NA,NA,"Wisconsin",55,"Marathon",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marathon County, Wisconsin",53471,"Marathon County, Wisconsin",1379
"G5500750","2006-2010",NA,NA,"Wisconsin",55,"Marinette",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marinette County, Wisconsin",39698,"Marinette County, Wisconsin",1100
"G5500770","2006-2010",NA,NA,"Wisconsin",55,"Marquette",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marquette County, Wisconsin",45012,"Marquette County, Wisconsin",1656
"G5500780","2006-2010",NA,NA,"Wisconsin",55,"Menominee",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Menominee County, Wisconsin",31076,"Menominee County, Wisconsin",6623
"G5500790","2006-2010",NA,NA,"Wisconsin",55,"Milwaukee",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Milwaukee County, Wisconsin",43215,"Milwaukee County, Wisconsin",551
"G5500810","2006-2010",NA,NA,"Wisconsin",55,"Monroe",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monroe County, Wisconsin",47333,"Monroe County, Wisconsin",1718
"G5500830","2006-2010",NA,NA,"Wisconsin",55,"Oconto",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oconto County, Wisconsin",46633,"Oconto County, Wisconsin",1636
"G5500850","2006-2010",NA,NA,"Wisconsin",55,"Oneida",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida County, Wisconsin",45857,"Oneida County, Wisconsin",1279
"G5500870","2006-2010",NA,NA,"Wisconsin",55,"Outagamie",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outagamie County, Wisconsin",55914,"Outagamie County, Wisconsin",934
"G5500890","2006-2010",NA,NA,"Wisconsin",55,"Ozaukee",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ozaukee County, Wisconsin",74996,"Ozaukee County, Wisconsin",2122
"G5500910","2006-2010",NA,NA,"Wisconsin",55,"Pepin",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pepin County, Wisconsin",48446,"Pepin County, Wisconsin",3089
"G5500930","2006-2010",NA,NA,"Wisconsin",55,"Pierce",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pierce County, Wisconsin",60181,"Pierce County, Wisconsin",1543
"G5500950","2006-2010",NA,NA,"Wisconsin",55,"Polk",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polk County, Wisconsin",49806,"Polk County, Wisconsin",1283
"G5500970","2006-2010",NA,NA,"Wisconsin",55,"Portage",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portage County, Wisconsin",51456,"Portage County, Wisconsin",1237
"G5500990","2006-2010",NA,NA,"Wisconsin",55,"Price",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Price County, Wisconsin",41026,"Price County, Wisconsin",1452
"G5501010","2006-2010",NA,NA,"Wisconsin",55,"Racine",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Racine County, Wisconsin",53855,"Racine County, Wisconsin",1161
"G5501030","2006-2010",NA,NA,"Wisconsin",55,"Richland",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richland County, Wisconsin",43900,"Richland County, Wisconsin",1695
"G5501050","2006-2010",NA,NA,"Wisconsin",55,"Rock",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rock County, Wisconsin",49716,"Rock County, Wisconsin",1241
"G5501070","2006-2010",NA,NA,"Wisconsin",55,"Rusk",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rusk County, Wisconsin",38352,"Rusk County, Wisconsin",1279
"G5501090","2006-2010",NA,NA,"Wisconsin",55,"St. Croix",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Croix County, Wisconsin",67446,"St. Croix County, Wisconsin",1481
"G5501110","2006-2010",NA,NA,"Wisconsin",55,"Sauk",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sauk County, Wisconsin",50390,"Sauk County, Wisconsin",1342
"G5501130","2006-2010",NA,NA,"Wisconsin",55,"Sawyer",113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sawyer County, Wisconsin",37091,"Sawyer County, Wisconsin",1879
"G5501150","2006-2010",NA,NA,"Wisconsin",55,"Shawano",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shawano County, Wisconsin",45841,"Shawano County, Wisconsin",1270
"G5501170","2006-2010",NA,NA,"Wisconsin",55,"Sheboygan",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheboygan County, Wisconsin",51127,"Sheboygan County, Wisconsin",1076
"G5501190","2006-2010",NA,NA,"Wisconsin",55,"Taylor",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor County, Wisconsin",44489,"Taylor County, Wisconsin",1253
"G5501210","2006-2010",NA,NA,"Wisconsin",55,"Trempealeau",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trempealeau County, Wisconsin",46582,"Trempealeau County, Wisconsin",1279
"G5501230","2006-2010",NA,NA,"Wisconsin",55,"Vernon",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vernon County, Wisconsin",43632,"Vernon County, Wisconsin",1985
"G5501250","2006-2010",NA,NA,"Wisconsin",55,"Vilas",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vilas County, Wisconsin",41631,"Vilas County, Wisconsin",2019
"G5501270","2006-2010",NA,NA,"Wisconsin",55,"Walworth",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walworth County, Wisconsin",54487,"Walworth County, Wisconsin",1343
"G5501290","2006-2010",NA,NA,"Wisconsin",55,"Washburn",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washburn County, Wisconsin",41641,"Washburn County, Wisconsin",3045
"G5501310","2006-2010",NA,NA,"Wisconsin",55,"Washington",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington County, Wisconsin",64434,"Washington County, Wisconsin",1613
"G5501330","2006-2010",NA,NA,"Wisconsin",55,"Waukesha",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waukesha County, Wisconsin",75064,"Waukesha County, Wisconsin",738
"G5501350","2006-2010",NA,NA,"Wisconsin",55,"Waupaca",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waupaca County, Wisconsin",46876,"Waupaca County, Wisconsin",1630
"G5501370","2006-2010",NA,NA,"Wisconsin",55,"Waushara",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waushara County, Wisconsin",42540,"Waushara County, Wisconsin",1664
"G5501390","2006-2010",NA,NA,"Wisconsin",55,"Winnebago",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winnebago County, Wisconsin",50974,"Winnebago County, Wisconsin",859
"G5501410","2006-2010",NA,NA,"Wisconsin",55,"Wood",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wood County, Wisconsin",47204,"Wood County, Wisconsin",1261
"G5600010","2006-2010",NA,NA,"Wyoming",56,"Albany",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albany County, Wyoming",42890,"Albany County, Wyoming",3092
"G5600030","2006-2010",NA,NA,"Wyoming",56,"Big Horn",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Big Horn County, Wyoming",48270,"Big Horn County, Wyoming",4039
"G5600050","2006-2010",NA,NA,"Wyoming",56,"Campbell",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell County, Wyoming",76576,"Campbell County, Wyoming",3128
"G5600070","2006-2010",NA,NA,"Wyoming",56,"Carbon",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbon County, Wyoming",56565,"Carbon County, Wyoming",5117
"G5600090","2006-2010",NA,NA,"Wyoming",56,"Converse",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Converse County, Wyoming",54599,"Converse County, Wyoming",4781
"G5600110","2006-2010",NA,NA,"Wyoming",56,"Crook",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crook County, Wyoming",49890,"Crook County, Wyoming",3171
"G5600130","2006-2010",NA,NA,"Wyoming",56,"Fremont",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fremont County, Wyoming",46397,"Fremont County, Wyoming",2591
"G5600150","2006-2010",NA,NA,"Wyoming",56,"Goshen",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goshen County, Wyoming",42590,"Goshen County, Wyoming",3478
"G5600170","2006-2010",NA,NA,"Wyoming",56,"Hot Springs",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hot Springs County, Wyoming",42469,"Hot Springs County, Wyoming",8124
"G5600190","2006-2010",NA,NA,"Wyoming",56,"Johnson",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnson County, Wyoming",45638,"Johnson County, Wyoming",4888
"G5600210","2006-2010",NA,NA,"Wyoming",56,"Laramie",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laramie County, Wyoming",52824,"Laramie County, Wyoming",1544
"G5600230","2006-2010",NA,NA,"Wyoming",56,"Lincoln",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lincoln County, Wyoming",57794,"Lincoln County, Wyoming",4345
"G5600250","2006-2010",NA,NA,"Wyoming",56,"Natrona",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Natrona County, Wyoming",50936,"Natrona County, Wyoming",2214
