GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001,Median_Household_Income_Adjusted
G3200010,2000,4,8,Nevada,32,Churchill,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Churchill County,40808,51674.9666
G3200030,2000,4,8,Nevada,32,Clark,3,,,,,,,,,,,,,4120,9999,9999,,,,,,,,Clark County,44616,56497.01798
G3200050,2000,4,8,Nevada,32,Douglas,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Douglas County,51849,65656.12976
G3200070,2000,4,8,Nevada,32,Elko,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Elko County,48383,61267.15127
G3200090,2000,4,8,Nevada,32,Esmeralda,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Esmeralda County,33203,42044.79308
G3200110,2000,4,8,Nevada,32,Eureka,11,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Eureka County,41417,52446.14026
G3200130,2000,4,8,Nevada,32,Humboldt,13,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Humboldt County,47147,59702.01064
G3200150,2000,4,8,Nevada,32,Lander,15,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lander County,46067,58334.41203
G3200170,2000,4,8,Nevada,32,Lincoln,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lincoln County,31979,40494.84799
G3200190,2000,4,8,Nevada,32,Lyon,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lyon County,40699,51536.94044
G3200210,2000,4,8,Nevada,32,Mineral,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Mineral County,32891,41649.70904
G3200230,2000,4,8,Nevada,32,Nye,23,,,,,,,,,,,,,4120,9999,9999,,,,,,,,Nye County,36024,45617.01129
G3200270,2000,4,8,Nevada,32,Pershing,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Pershing County,40670,51500.21789
G3200290,2000,4,8,Nevada,32,Storey,29,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Storey County,45490,57603.75981
G3200310,2000,4,8,Nevada,32,Washoe,31,,,,,,,,,,,,,6720,9999,9999,,,,,,,,Washoe County,45815,58015.30569
G3200330,2000,4,8,Nevada,32,White Pine,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,White Pine County,36688,46457.83117
G3205100,2000,4,8,Nevada,32,Carson City,510,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Carson City,41809,52942.5279
G3300010,2000,1,1,New Hampshire,33,Belknap,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Belknap County,43605,55216.79373
G3300030,2000,1,1,New Hampshire,33,Carroll,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Carroll County,39990,50639.13728
G3300050,2000,1,1,New Hampshire,33,Cheshire,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cheshire County,42382,53668.11494
G3300070,2000,1,1,New Hampshire,33,Coos,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Coos County,33593,42538.64813
G3300090,2000,1,1,New Hampshire,33,Grafton,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Grafton County,41962,53136.27103
G3300110,2000,1,1,New Hampshire,33,Hillsborough,11,,,,,,,,,,,,,####,####,1123,,,,,,,,Hillsborough County,53384,67599.89259
G3300130,2000,1,1,New Hampshire,33,Merrimack,13,,,,,,,,,,,,,####,####,9999,,,,,,,,Merrimack County,48522,61443.16627
G3300150,2000,1,1,New Hampshire,33,Rockingham,15,,,,,,,,,,,,,####,####,1123,,,,,,,,Rockingham County,58150,73635.05459
G3300170,2000,1,1,New Hampshire,33,Strafford,17,,,,,,,,,,,,,####,####,1123,,,,,,,,Strafford County,44803,56733.81515
G3300190,2000,1,1,New Hampshire,33,Sullivan,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sullivan County,40938,51839.58495
G3400010,2000,1,2,New Jersey,34,Atlantic,1,,,,,,,,,,,,,6162,560,9999,,,,,,,,Atlantic County,43933,55632.13849
G3400030,2000,1,2,New Jersey,34,Bergen,3,,,,,,,,,,,,,5602,875,9999,,,,,,,,Bergen County,65241,82614.35247
G3400050,2000,1,2,New Jersey,34,Burlington,5,,,,,,,,,,,,,6162,6160,9999,,,,,,,,Burlington County,58608,74215.0177
G3400070,2000,1,2,New Jersey,34,Camden,7,,,,,,,,,,,,,6162,6160,9999,,,,,,,,Camden County,48097,60904.99089
G3400090,2000,1,2,New Jersey,34,Cape May,9,,,,,,,,,,,,,6162,560,9999,,,,,,,,Cape May County,41591,52666.47559
G3400110,2000,1,2,New Jersey,34,Cumberland,11,,,,,,,,,,,,,6162,8760,9999,,,,,,,,Cumberland County,39150,49575.44948
G3400130,2000,1,2,New Jersey,34,Essex,13,,,,,,,,,,,,,5602,5640,9999,,,,,,,,Essex County,44944,56912.36274
G3400150,2000,1,2,New Jersey,34,Gloucester,15,,,,,,,,,,,,,6162,6160,9999,,,,,,,,Gloucester County,54273,68725.62885
G3400170,2000,1,2,New Jersey,34,Hudson,17,,,,,,,,,,,,,5602,3640,9999,,,,,,,,Hudson County,40293,51022.82467
G3400190,2000,1,2,New Jersey,34,Hunterdon,19,,,,,,,,,,,,,5602,5015,9999,,,,,,,,Hunterdon County,79888,101161.7754
G3400210,2000,1,2,New Jersey,34,Mercer,21,,,,,,,,,,,,,5602,8480,9999,,,,,,,,Mercer County,56613,71688.75916
G3400230,2000,1,2,New Jersey,34,Middlesex,23,,,,,,,,,,,,,5602,5015,9999,,,,,,,,Middlesex County,61446,77808.76293
G3400250,2000,1,2,New Jersey,34,Monmouth,25,,,,,,,,,,,,,5602,5190,9999,,,,,,,,Monmouth County,64271,81386.04632
G3400270,2000,1,2,New Jersey,34,Morris,27,,,,,,,,,,,,,5602,5640,9999,,,,,,,,Morris County,77340,97935.25575
G3400290,2000,1,2,New Jersey,34,Ocean,29,,,,,,,,,,,,,5602,5190,9999,,,,,,,,Ocean County,46443,58810.53895
G3400310,2000,1,2,New Jersey,34,Passaic,31,,,,,,,,,,,,,5602,875,9999,,,,,,,,Passaic County,49210,62314.37724
G3400330,2000,1,2,New Jersey,34,Salem,33,,,,,,,,,,,,,6162,6160,9999,,,,,,,,Salem County,45573,57708.8623
G3400350,2000,1,2,New Jersey,34,Somerset,35,,,,,,,,,,,,,5602,5015,9999,,,,,,,,Somerset County,76933,97419.87368
G3400370,2000,1,2,New Jersey,34,Sussex,37,,,,,,,,,,,,,5602,5640,9999,,,,,,,,Sussex County,65266,82646.00985
G3400390,2000,1,2,New Jersey,34,Union,39,,,,,,,,,,,,,5602,5640,9999,,,,,,,,Union County,55339,70075.49933
G3400410,2000,1,2,New Jersey,34,Warren,41,,,,,,,,,,,,,5602,5640,9999,,,,,,,,Warren County,56100,71039.14983
G3500010,2000,4,8,New Mexico,35,Bernalillo,1,,,,,,,,,,,,,200,9999,9999,,,,,,,,Bernalillo County,38788,49117.05069
G3500030,2000,4,8,New Mexico,35,Catron,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Catron County,23892,30254.32028
G3500050,2000,4,8,New Mexico,35,Chaves,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Chaves County,28513,36105.8695
G3500060,2000,4,8,New Mexico,35,Cibola,6,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cibola County,27774,35170.07749
G3500070,2000,4,8,New Mexico,35,Colfax,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Colfax County,30744,38930.97366
G3500090,2000,4,8,New Mexico,35,Curry,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Curry County,28917,36617.45268
G3500110,2000,4,8,New Mexico,35,De Baca,11,,,,,,,,,,,,,9999,9999,9999,,,,,,,,De Baca County,25441,32215.81124
G3500130,2000,4,8,New Mexico,35,Dona Ana,13,,,,,,,,,,,,,4100,9999,9999,,,,,,,,Dona Ana County,29808,37745.72153
G3500150,2000,4,8,New Mexico,35,Eddy,15,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Eddy County,31998,40518.9076
G3500170,2000,4,8,New Mexico,35,Grant,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Grant County,29134,36892.2387
G3500190,2000,4,8,New Mexico,35,Guadalupe,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Guadalupe County,24783,31382.58913
G3500210,2000,4,8,New Mexico,35,Harding,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Harding County,26111,33064.2289
G3500230,2000,4,8,New Mexico,35,Hidalgo,23,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hidalgo County,24819,31428.17575
G3500250,2000,4,8,New Mexico,35,Lea,25,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lea County,29799,37734.32488
G3500270,2000,4,8,New Mexico,35,Lincoln,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lincoln County,33886,42909.67257
G3500280,2000,4,8,New Mexico,35,Los Alamos,28,,,,,,,,,,,,,7490,9999,9999,,,,,,,,Los Alamos County,78993,100028.4414
G3500290,2000,4,8,New Mexico,35,Luna,29,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Luna County,20784,26318.6754
G3500310,2000,4,8,New Mexico,35,McKinley,31,,,,,,,,,,,,,9999,9999,9999,,,,,,,,McKinley County,25005,31663.70662
G3500330,2000,4,8,New Mexico,35,Mora,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Mora County,24518,31047.02095
G3500350,2000,4,8,New Mexico,35,Otero,35,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Otero County,30861,39079.13017
G3500370,2000,4,8,New Mexico,35,Quay,37,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Quay County,24894,31523.14787
G3500390,2000,4,8,New Mexico,35,Rio Arriba,39,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rio Arriba County,29429,37265.79573
G3500410,2000,4,8,New Mexico,35,Roosevelt,41,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Roosevelt County,26586,33665.71902
G3500430,2000,4,8,New Mexico,35,Sandoval,43,,,,,,,,,,,,,200,9999,9999,,,,,,,,Sandoval County,44949,56918.69422
G3500450,2000,4,8,New Mexico,35,San Juan,45,,,,,,,,,,,,,9999,9999,9999,,,,,,,,San Juan County,33762,42752.65199
G3500470,2000,4,8,New Mexico,35,San Miguel,47,,,,,,,,,,,,,9999,9999,9999,,,,,,,,San Miguel County,26524,33587.20873
G3500490,2000,4,8,New Mexico,35,Santa Fe,49,,,,,,,,,,,,,7490,9999,9999,,,,,,,,Santa Fe County,42207,53446.51331
G3500510,2000,4,8,New Mexico,35,Sierra,51,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sierra County,24152,30583.55698
G3500530,2000,4,8,New Mexico,35,Socorro,53,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Socorro County,23439,29680.68864
G3500550,2000,4,8,New Mexico,35,Taos,55,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Taos County,26762,33888.58695
G3500570,2000,4,8,New Mexico,35,Torrance,57,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Torrance County,30446,38553.61775
G3500590,2000,4,8,New Mexico,35,Union,59,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Union County,28080,35557.56376
G3500610,2000,4,8,New Mexico,35,Valencia,61,,,,,,,,,,,,,200,9999,9999,,,,,,,,Valencia County,34099,43179.3934
G3600010,2000,1,2,New York,36,Albany,1,,,,,,,,,,,,,160,9999,9999,,,,,,,,Albany County,42935,54368.37607
G3600030,2000,1,2,New York,36,Allegany,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Allegany County,32106,40655.66746
G3600050,2000,1,2,New York,36,Bronx,5,,,,,,,,,,,,,5602,5600,9999,,,,,,,,Bronx County,27611,34963.67141
G3600070,2000,1,2,New York,36,Broome,7,,,,,,,,,,,,,960,9999,9999,,,,,,,,Broome County,35347,44759.72957
G3600090,2000,1,2,New York,36,Cattaraugus,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cattaraugus County,33404,42299.31837
G3600110,2000,1,2,New York,36,Cayuga,11,,,,,,,,,,,,,8160,9999,9999,,,,,,,,Cayuga County,37487,47469.60088
G3600130,2000,1,2,New York,36,Chautauqua,13,,,,,,,,,,,,,3610,9999,9999,,,,,,,,Chautauqua County,33458,42367.6983
G3600150,2000,1,2,New York,36,Chemung,15,,,,,,,,,,,,,2335,9999,9999,,,,,,,,Chemung County,36415,46112.13264
G3600170,2000,1,2,New York,36,Chenango,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Chenango County,33679,42647.5495
G3600190,2000,1,2,New York,36,Clinton,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Clinton County,37028,46888.37148
G3600210,2000,1,2,New York,36,Columbia,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Columbia County,41915,53076.75517
G3600230,2000,1,2,New York,36,Cortland,23,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cortland County,34364,43514.96158
G3600250,2000,1,2,New York,36,Delaware,25,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Delaware County,32461,41105.20218
G3600270,2000,1,2,New York,36,Dutchess,27,,,,,,,,,,,,,5602,2281,9999,,,,,,,,Dutchess County,53086,67222.53668
G3600290,2000,1,2,New York,36,Erie,29,,,,,,,,,,,,,1280,9999,9999,,,,,,,,Erie County,38567,48837.19949
G3600310,2000,1,2,New York,36,Essex,31,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Essex County,34823,44096.19099
G3600330,2000,1,2,New York,36,Franklin,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Franklin County,31517,39909.8197
G3600350,2000,1,2,New York,36,Fulton,35,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Fulton County,33663,42627.28878
G3600370,2000,1,2,New York,36,Genesee,37,,,,,,,,,,,,,6840,9999,9999,,,,,,,,Genesee County,40542,51338.13213
G3600390,2000,1,2,New York,36,Greene,39,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Greene County,36493,46210.90365
G3600410,2000,1,2,New York,36,Hamilton,41,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hamilton County,32287,40884.86685
G3600430,2000,1,2,New York,36,Herkimer,43,,,,,,,,,,,,,8680,9999,9999,,,,,,,,Herkimer County,32924,41691.49677
G3600450,2000,1,2,New York,36,Jefferson,45,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jefferson County,34006,43061.62797
G3600470,2000,1,2,New York,36,Kings,47,,,,,,,,,,,,,5602,5600,9999,,,,,,,,Kings County,32135,40692.39001
G3600490,2000,1,2,New York,36,Lewis,49,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lewis County,34361,43511.16269
G3600510,2000,1,2,New York,36,Livingston,51,,,,,,,,,,,,,6840,9999,9999,,,,,,,,Livingston County,42066,53267.96571
G3600530,2000,1,2,New York,36,Madison,53,,,,,,,,,,,,,8160,9999,9999,,,,,,,,Madison County,40184,50884.79851
G3600550,2000,1,2,New York,36,Monroe,55,,,,,,,,,,,,,6840,9999,9999,,,,,,,,Monroe County,44891,56845.24911
G3600570,2000,1,2,New York,36,Montgomery,57,,,,,,,,,,,,,160,9999,9999,,,,,,,,Montgomery County,32128,40683.52595
G3600590,2000,1,2,New York,36,Nassau,59,,,,,,,,,,,,,5602,5380,9999,,,,,,,,Nassau County,72030,91211.22927
G3600610,2000,1,2,New York,36,New York,61,,,,,,,,,,,,,5602,5600,9999,,,,,,,,New York County,47030,59553.85412
G3600630,2000,1,2,New York,36,Niagara,63,,,,,,,,,,,,,1280,9999,9999,,,,,,,,Niagara County,38136,48291.42634
G3600650,2000,1,2,New York,36,Oneida,65,,,,,,,,,,,,,8680,9999,9999,,,,,,,,Oneida County,35909,45471.38736
G3600670,2000,1,2,New York,36,Onondaga,67,,,,,,,,,,,,,8160,9999,9999,,,,,,,,Onondaga County,40847,51724.3521
G3600690,2000,1,2,New York,36,Ontario,69,,,,,,,,,,,,,6840,9999,9999,,,,,,,,Ontario County,44579,56450.16506
G3600710,2000,1,2,New York,36,Orange,71,,,,,,,,,,,,,5602,5660,9999,,,,,,,,Orange County,52058,65920.78541
G3600730,2000,1,2,New York,36,Orleans,73,,,,,,,,,,,,,6840,9999,9999,,,,,,,,Orleans County,37972,48083.75396
G3600750,2000,1,2,New York,36,Oswego,75,,,,,,,,,,,,,8160,9999,9999,,,,,,,,Oswego County,36598,46343.86462
G3600770,2000,1,2,New York,36,Otsego,77,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Otsego County,33444,42349.97017
G3600790,2000,1,2,New York,36,Putnam,79,,,,,,,,,,,,,5602,5600,9999,,,,,,,,Putnam County,72279,91526.53672
G3600810,2000,1,2,New York,36,Queens,81,,,,,,,,,,,,,5602,5600,9999,,,,,,,,Queens County,42439,53740.29375
G3600830,2000,1,2,New York,36,Rensselaer,83,,,,,,,,,,,,,160,9999,9999,,,,,,,,Rensselaer County,42905,54330.38722
G3600850,2000,1,2,New York,36,Richmond,85,,,,,,,,,,,,,5602,5600,9999,,,,,,,,Richmond County,55039,69695.61082
G3600870,2000,1,2,New York,36,Rockland,87,,,,,,,,,,,,,5602,5600,9999,,,,,,,,Rockland County,67971,86071.33784
G3600890,2000,1,2,New York,36,St Lawrence,89,,,,,,,,,,,,,9999,9999,9999,,,,,,,,St. Lawrence County,32356,40972.24121
G3600910,2000,1,2,New York,36,Saratoga,91,,,,,,,,,,,,,160,9999,9999,,,,,,,,Saratoga County,49460,62630.95099
G3600930,2000,1,2,New York,36,Schenectady,93,,,,,,,,,,,,,160,9999,9999,,,,,,,,Schenectady County,41739,52853.88725
G3600950,2000,1,2,New York,36,Schoharie,95,,,,,,,,,,,,,160,9999,9999,,,,,,,,Schoharie County,36585,46327.40279
G3600970,2000,1,2,New York,36,Schuyler,97,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Schuyler County,36010,45599.28316
G3600990,2000,1,2,New York,36,Seneca,99,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Seneca County,37140,47030.19652
G3601010,2000,1,2,New York,36,Steuben,101,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Steuben County,35479,44926.88051
G3601030,2000,1,2,New York,36,Suffolk,103,,,,,,,,,,,,,5602,5380,9999,,,,,,,,Suffolk County,65288,82673.86834
G3601050,2000,1,2,New York,36,Sullivan,105,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sullivan County,36998,46850.38262
G3601070,2000,1,2,New York,36,Tioga,107,,,,,,,,,,,,,960,9999,9999,,,,,,,,Tioga County,40266,50988.6347
G3601090,2000,1,2,New York,36,Tompkins,109,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Tompkins County,37272,47197.34746
G3601110,2000,1,2,New York,36,Ulster,111,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ulster County,42551,53882.11879
G3601130,2000,1,2,New York,36,Warren,113,,,,,,,,,,,,,2975,9999,9999,,,,,,,,Warren County,39198,49636.23164
G3601150,2000,1,2,New York,36,Washington,115,,,,,,,,,,,,,2975,9999,9999,,,,,,,,Washington County,37668,47698.80028
G3601170,2000,1,2,New York,36,Wayne,117,,,,,,,,,,,,,6840,9999,9999,,,,,,,,Wayne County,44157,55915.78857
G3601190,2000,1,2,New York,36,Westchester,119,,,,,,,,,,,,,5602,5600,9999,,,,,,,,Westchester County,63582,80513.56906
G3601210,2000,1,2,New York,36,Wyoming,121,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wyoming County,39895,50518.83926
G3601230,2000,1,2,New York,36,Yates,123,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Yates County,34640,43864.459
G3700010,2000,3,5,North Carolina,37,Alamance,1,,,,,,,,,,,,,3120,9999,9999,,,,,,,,Alamance County,39168,49598.24279
G3700030,2000,3,5,North Carolina,37,Alexander,3,,,,,,,,,,,,,3290,9999,9999,,,,,,,,Alexander County,38684,48985.356
G3700050,2000,3,5,North Carolina,37,Alleghany,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Alleghany County,29244,37031.53115
G3700070,2000,3,5,North Carolina,37,Anson,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Anson County,29849,37797.63963
G3700090,2000,3,5,North Carolina,37,Ashe,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ashe County,28824,36499.68725
G3700110,2000,3,5,North Carolina,37,Avery,11,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Avery County,30627,38782.81714
G3700130,2000,3,5,North Carolina,37,Beaufort,13,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Beaufort County,31066,39338.72065
G3700150,2000,3,5,North Carolina,37,Bertie,15,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bertie County,25177,31881.50936
G3700170,2000,3,5,North Carolina,37,Bladen,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bladen County,26877,34034.21087
G3700190,2000,3,5,North Carolina,37,Brunswick,19,,,,,,,,,,,,,9200,9999,9999,,,,,,,,Brunswick County,35888,45444.79517
G3700210,2000,3,5,North Carolina,37,Buncombe,21,,,,,,,,,,,,,480,9999,9999,,,,,,,,Buncombe County,36666,46429.97268
G3700230,2000,3,5,North Carolina,37,Burke,23,,,,,,,,,,,,,3290,9999,9999,,,,,,,,Burke County,35629,45116.82476
G3700250,2000,3,5,North Carolina,37,Cabarrus,25,,,,,,,,,,,,,1520,9999,9999,,,,,,,,Cabarrus County,46140,58426.85157
G3700270,2000,3,5,North Carolina,37,Caldwell,27,,,,,,,,,,,,,3290,9999,9999,,,,,,,,Caldwell County,35739,45256.11721
G3700290,2000,3,5,North Carolina,37,Camden,29,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Camden County,39493,50009.78866
G3700310,2000,3,5,North Carolina,37,Carteret,31,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Carteret County,38344,48554.8157
G3700330,2000,3,5,North Carolina,37,Caswell,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Caswell County,35018,44343.11851
G3700350,2000,3,5,North Carolina,37,Catawba,35,,,,,,,,,,,,,3290,9999,9999,,,,,,,,Catawba County,40536,51330.53436
G3700370,2000,3,5,North Carolina,37,Chatham,37,,,,,,,,,,,,,6640,9999,9999,,,,,,,,Chatham County,42851,54262.00729
G3700390,2000,3,5,North Carolina,37,Cherokee,39,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cherokee County,27992,35446.1298
G3700410,2000,3,5,North Carolina,37,Chowan,41,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Chowan County,30928,39163.97194
G3700430,2000,3,5,North Carolina,37,Clay,43,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Clay County,31397,39757.8643
G3700450,2000,3,5,North Carolina,37,Cleveland,45,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cleveland County,35283,44678.68669
G3700470,2000,3,5,North Carolina,37,Columbus,47,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Columbus County,26805,33943.03763
G3700490,2000,3,5,North Carolina,37,Craven,49,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Craven County,35966,45543.56618
G3700510,2000,3,5,North Carolina,37,Cumberland,51,,,,,,,,,,,,,2560,9999,9999,,,,,,,,Cumberland County,37466,47443.00869
G3700530,2000,3,5,North Carolina,37,Currituck,53,,,,,,,,,,,,,5720,9999,9999,,,,,,,,Currituck County,40822,51692.69473
G3700550,2000,3,5,North Carolina,37,Dare,55,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Dare County,42411,53704.83749
G3700570,2000,3,5,North Carolina,37,Davidson,57,,,,,,,,,,,,,3120,9999,9999,,,,,,,,Davidson County,38640,48929.63902
G3700590,2000,3,5,North Carolina,37,Davie,59,,,,,,,,,,,,,3120,9999,9999,,,,,,,,Davie County,40174,50872.13556
G3700610,2000,3,5,North Carolina,37,Duplin,61,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Duplin County,29890,37849.55772
G3700630,2000,3,5,North Carolina,37,Durham,63,,,,,,,,,,,,,6640,9999,9999,,,,,,,,Durham County,43337,54877.42667
G3700650,2000,3,5,North Carolina,37,Edgecombe,65,,,,,,,,,,,,,6895,9999,9999,,,,,,,,Edgecombe County,30983,39233.61816
G3700670,2000,3,5,North Carolina,37,Forsyth,67,,,,,,,,,,,,,3120,9999,9999,,,,,,,,Forsyth County,42097,53307.22086
G3700690,2000,3,5,North Carolina,37,Franklin,69,,,,,,,,,,,,,6640,9999,9999,,,,,,,,Franklin County,38968,49344.98379
G3700710,2000,3,5,North Carolina,37,Gaston,71,,,,,,,,,,,,,1520,9999,9999,,,,,,,,Gaston County,39482,49995.85942
G3700730,2000,3,5,North Carolina,37,Gates,73,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Gates County,35647,45139.61807
G3700750,2000,3,5,North Carolina,37,Graham,75,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Graham County,26645,33740.43043
G3700770,2000,3,5,North Carolina,37,Granville,77,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Granville County,39965,50607.47991
G3700790,2000,3,5,North Carolina,37,Greene,79,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Greene County,32074,40615.14602
G3700810,2000,3,5,North Carolina,37,Guilford,81,,,,,,,,,,,,,3120,9999,9999,,,,,,,,Guilford County,42618,53966.96056
G3700830,2000,3,5,North Carolina,37,Halifax,83,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Halifax County,26459,33504.89956
G3700850,2000,3,5,North Carolina,37,Harnett,85,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Harnett County,35105,44453.28618
G3700870,2000,3,5,North Carolina,37,Haywood,87,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Haywood County,33922,42955.25919
G3700890,2000,3,5,North Carolina,37,Henderson,89,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Henderson County,38109,48257.23638
G3700910,2000,3,5,North Carolina,37,Hertford,91,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hertford County,26422,33458.04664
G3700930,2000,3,5,North Carolina,37,Hoke,93,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hoke County,33230,42078.98304
G3700950,2000,3,5,North Carolina,37,Hyde,95,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hyde County,28444,36018.49515
G3700970,2000,3,5,North Carolina,37,Iredell,97,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Iredell County,41920,53083.08664
G3700990,2000,3,5,North Carolina,37,Jackson,99,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jackson County,32552,41220.43503
G3701010,2000,3,5,North Carolina,37,Johnston,101,,,,,,,,,,,,,6640,9999,9999,,,,,,,,Johnston County,40872,51756.00948
G3701030,2000,3,5,North Carolina,37,Jones,103,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jones County,30882,39105.72237
G3701050,2000,3,5,North Carolina,37,Lee,105,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lee County,38900,49258.87573
G3701070,2000,3,5,North Carolina,37,Lenoir,107,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lenoir County,31191,39497.00753
G3701090,2000,3,5,North Carolina,37,Lincoln,109,,,,,,,,,,,,,1520,9999,9999,,,,,,,,Lincoln County,41421,52451.20544
G3701110,2000,3,5,North Carolina,37,McDowell,111,,,,,,,,,,,,,9999,9999,9999,,,,,,,,McDowell County,32396,41022.89301
